Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
80.03999999999999,0,0.0,4973.0,178156.63,273,273,900.0,1403/041403/051403/061403/071403/081403/091403/101403/111403/12
277.86,3,9.68,454469.8,413300.8,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
157.14,0,0.0,2716.7999999999997,151304.112,461,485,1520.0,1402/071402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/091403/101403/111403/12
110.82,0,0.0,8140.6,131612.8,926,941,3051.61,1401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
30.2,0,0.0,629.0,26724.003,129,181,429.68,1401/051401/071401/081401/091401/101401/11
250.26,1,3.23,197821.5,610571.499,593,668,1953.75,1401/051401/071401/081401/091401/101401/111401/121402/011402/041402/051402/061402/071402/101402/111402/121403/011403/021403/031403/041403/051403/071403/09
115.81,22,71.61,32661.3,4767.442,1040,1066,3413.33,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/11
0.0,0,0.0,0.0,0.0,253,274,830.0,1402/101402/111402/121403/011403/021403/041403/051403/061403/07
44.339999999999996,0,0.0,146.8,1091.912,884,913,2903.33,1401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/061402/071402/081402/091402/101402/111403/021403/031403/041403/051403/061403/071403/081403/091403/101403/11
565.55,9,30.12,11615699.8,2078616.66,1065,1065,3500.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/051403/061403/071403/081403/091403/101403/111403/12
406.62,47,157.13,7349834.9,12743194.5,1001,1004,3290.01,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/061403/071403/081403/091403/111403/12
30.23,0,0.0,21959.9,984773.7999999999,946,946,3100.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/07
260.21999999999997,0,0.0,206582.6,199529.25,810,856,2651.61,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061403/021403/031403/041403/051403/061403/071403/081403/101403/111403/12
327.58,0,0.0,708253.5,629013.4,921,941,3035.38,1401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,0.0,163,186,525.81,1401/011401/021401/031401/041401/051401/06
30.55,0,0.0,444.7,36281.055,129,150,430.0,1403/081403/091403/101403/111403/12
467.57,12,40.0,50769.700000000004,1597854.19,483,519,1583.87,1402/031402/041402/051402/061402/071402/081402/091403/021403/031403/041403/051403/061403/071403/081403/091403/111403/12
582.4300000000001,2,6.66,10467.5,1338231.83,481,519,1577.42,1402/031402/041402/051402/061402/071402/081402/091403/021403/031403/041403/051403/061403/071403/081403/091403/101403/12
0.0,0,0.0,0.0,0.0,644,668,2120.75,1401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/041403/05
62.120000000000005,0,0.0,82416.5,102606.47499999999,496,546,1630.34,1402/061402/071402/081402/091402/101402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
48.37,38,126.67,171463.4,46400.344,822,822,2700.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/101402/011402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/11
2.04,0,0.0,66.3,12.114,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
86.24,0,0.0,37445.4,15304.264,793,793,2600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
231.48,1,3.33,1073911.6,576316.22,989,1067,3240.43,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
20.61,0,0.0,3227.1,31390.028000000002,306,336,1000.86,1403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/11
11.74,0,0.0,579.9,4610.83,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
12.4,0,0.0,80.1,4388.852,427,455,1406.67,1402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/091403/101403/111403/12
150.77,0,0.0,3102.9,337099.4,214,214,700.0,1403/031403/041403/051403/061403/071403/081403/09
33.69,5,16.45,93107.59999999999,13993.393,972,1004,3196.67,1401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/071403/081403/091403/101403/11
142.11,0,0.0,8452.9,394457.8,276,276,900.0,1401/011403/021403/031403/041403/051403/061403/071403/101403/12
58.39,0,0.0,91043.8,332871.99,498,515,1645.16,1401/041401/051401/061401/071401/081401/091401/101401/111401/121403/041403/051403/061403/071403/081403/091403/111403/12
207.7,1,3.23,4933615.1,984501.2,1049,1065,3448.17,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
131.58,0,0.0,752325.6,493402.8,551,551,1800.0,1401/011401/021401/031401/041401/051401/061401/071403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
28.67,0,0.0,340077.2,12113.816,1058,1067,3470.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
213.22,0,0.0,336186.7,317139.219,585,611,1913.33,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/08
12.74,0,0.0,16007.1,2353.127,1066,1066,3500.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/11
114.78,0,0.0,295803.8,162318.964,1048,1067,3436.99,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
4.84,0,0.0,0.0,21.266,1064,1066,3493.33,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/12
3.8,0,0.0,31.5,217.78199999999998,579,608,1906.45,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/041403/051403/061403/071403/081403/091403/111403/12
75.17,0,0.0,4366.599999999999,3188.885,839,850,2763.33,1401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
12.66,7,23.23,490.5,325.41700000000003,1065,1066,3496.67,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/091403/101403/111403/12
181.25,35,114.94,2681777.8,4174932.6,606,614,1973.99,1401/011401/021401/031401/041401/051401/061402/041402/051402/061402/071402/081402/091402/101402/121403/011403/021403/031403/041403/051403/06
202.26,52,170.53,2306998.3,2162254.825,728,795,2376.59,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101403/021403/031403/041403/061403/071403/09
157.17,6,19.47,21074.4,1826.6,199,216,643.33,1401/011401/021401/031401/041401/051401/061401/07
7.84,0,0.0,17324.9,15809.869999999999,938,946,3073.33,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/07
15.379999999999999,0,0.0,23069.8,29796.67,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
37.1,0,0.0,110409.8,36016.028999999995,325,335,1067.74,1401/011401/021401/081401/091401/101401/111401/121402/011402/021402/031402/04
241.16,0,0.0,4148.1,414143.258,433,455,1426.67,1402/091402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
3.35,0,0.0,6373.1,1841.7169999999999,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
15.4,0,0.0,37906.299999999996,13880.996000000001,551,551,1800.0,1401/011401/021401/031401/041401/051401/061401/071403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
103.81,27,89.99,254986.8,382958.03,824,854,2702.36,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101402/041402/051402/061402/071402/081402/091402/101402/121403/011403/021403/031403/041403/051403/061403/071403/081403/101403/11
21.7,0,0.0,45035.7,7319.124,853,912,2804.45,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/091402/101402/111402/121403/011403/021403/081403/091403/101403/111403/12
6.28,0,0.0,206.9,629.8820000000001,327,335,1074.19,1403/011403/021403/031403/051403/061403/071403/081403/091403/101403/111403/12
21.09,0,0.0,3362.4,3194.373,598,610,1961.29,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021403/041403/051403/061403/101403/111403/12
17.27,0,0.0,54641.3,9551.763,1035,1035,3400.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/071403/081403/091403/101403/12
74.89,1,3.33,38326.1,17482.275999999998,798,850,2629.47,1401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/051403/061403/071403/081403/091403/10
10.69,2,6.46,24293.8,1902.507,916,916,3000.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/06
474.72,2,6.67,1171556.7,633915.0,809,820,2663.33,1401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/12
4.35,0,0.0,1657.5,3582.027,327,335,1074.19,1403/011403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,0.0,51,60,170.0,1403/111403/12
144.9,5,17.119999999999997,1993870.3,883245.95,1036,1036,3400.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/10
5.53,3,9.68,95074.9,23981.612999999998,459,459,1500.0,1401/011401/021401/031401/041401/051403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
104.25999999999999,8,26.67,503.40000000000003,10816.381,437,455,1440.0,1402/091402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
8.48,0,0.0,53066.299999999996,17775.56,581,581,1900.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091403/021403/031403/041403/051403/061403/071403/081403/101403/111403/12
44.06,6,19.46,400063.7,659161.244,934,1034,3075.8,1401/011401/021401/031401/041401/051401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/061403/071403/081403/091403/101403/111403/12
85.3,16,53.6,786298.5,41708.626,1095,1096,3596.77,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
16.01,1,3.23,147881.5,50490.130000000005,428,428,1400.0,1401/011401/021401/031403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
3.4,0,0.0,12.7,297.451,143,149,479.43,1401/071401/081401/101401/111401/12
86.75,0,0.0,1576.5,46752.0,519,545,1713.33,1402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
25.49,0,0.0,10576.6,1538.3709999999999,910,916,2980.65,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/06
23.84,4,13.67,21076.0,1784.057,826,850,2720.0,1401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/10
20.03,23,74.2,671973.0,692545.35,431,431,1400.0,1401/011401/021401/031401/041401/051401/061403/021403/031403/041403/051403/061403/071403/081403/11
88.88,1,3.23,156372.2,49207.42,839,884,2752.37,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/061403/08
26.97,0,0.0,2050.4,19942.22,449,485,1480.0,1402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.97,0,0.0,124.5,186.478,862,914,2830.54,1401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/08
757.79,0,0.0,2057036.0,771259.9,954,976,3126.67,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/09
